time,date,ip,log,label
19:59:14,12-04-2026,249.67.134.62,session started,normal
19:59:15,12-04-2026,239.26.69.30,query executed successfully,normal
19:59:16,12-04-2026,56.6.49.181,brief database connection retry success,normal
19:59:17,12-04-2026,203.0.113.42,failed login attempt,brute_force
19:59:18,12-04-2026,236.203.182.178,session reopened after timeout,normal
19:59:19,12-04-2026,112.90.201.147,password verified successfully,normal
19:59:20,12-04-2026,114.215.166.160,api call completed,normal
19:59:21,12-04-2026,181.152.105.215,session started,normal
19:59:22,12-04-2026,83.249.18.136,connection established successfully,normal
19:59:23,12-04-2026,69.228.217.25,cache hit for request,normal
19:59:24,12-04-2026,60.211.213.144,session closed normally,normal
19:59:25,12-04-2026,95.209.167.87,login from new ip verified,normal
19:59:26,12-04-2026,170.230.24.78,login successful,normal
19:59:27,12-04-2026,45.33.32.156,unauthorized access attempt detected,unauthorized_access
19:59:28,12-04-2026,170.230.24.78,cache hit for request,normal
19:59:29,12-04-2026,127.249.128.53,password verified successfully,normal
19:59:30,12-04-2026,21.56.183.3,failed login attempt then success,normal
19:59:31,12-04-2026,236.203.182.178,api call completed,normal
19:59:32,12-04-2026,160.23.112.78,password verified successfully,normal
19:59:33,12-04-2026,174.33.51.59,normal authentication success,normal
19:59:34,12-04-2026,236.203.182.178,login successful,normal
19:59:35,12-04-2026,21.56.183.3,session started,normal
19:59:36,12-04-2026,120.215.10.121,token refreshed successfully,normal
19:59:37,12-04-2026,192.168.66.66,database connection failed repeatedly,db_failure
19:59:38,12-04-2026,108.84.58.22,login from new ip verified,normal
19:59:39,12-04-2026,212.148.221.19,api call completed,normal
19:59:40,12-04-2026,95.209.167.87,cache hit for request,normal
19:59:41,12-04-2026,112.90.201.147,session started,normal
19:59:42,12-04-2026,136.212.36.238,token refreshed successfully,normal
19:59:43,12-04-2026,227.89.106.100,api call completed,normal
19:59:44,12-04-2026,21.56.183.3,cache hit for request,normal
19:59:45,12-04-2026,100.66.25.203,query executed successfully,normal
19:59:46,12-04-2026,141.49.28.195,api call completed,normal
19:59:47,12-04-2026,192.168.66.66,multiple session spam from single ip,session_spam
19:59:48,12-04-2026,72.128.229.156,session started,normal
19:59:49,12-04-2026,120.200.118.120,query executed successfully,normal
19:59:50,12-04-2026,194.143.19.89,failed login attempt then success,normal
19:59:51,12-04-2026,172.145.205.200,file read successfully,normal
19:59:52,12-04-2026,30.82.144.131,connection established successfully,normal
19:59:53,12-04-2026,236.203.182.178,request processed successfully,normal
19:59:54,12-04-2026,180.30.184.224,data fetched from database,normal
19:59:55,12-04-2026,227.89.106.100,query executed successfully,normal
19:59:56,12-04-2026,170.230.24.78,user profile loaded,normal
19:59:57,12-04-2026,198.51.100.1,failed login attempt,brute_force
19:59:58,12-04-2026,95.209.167.87,file read successfully,normal
19:59:59,12-04-2026,160.23.112.78,failed login attempt then success,normal
20:00:00,12-04-2026,180.30.184.224,token refreshed successfully,normal
20:00:01,12-04-2026,174.33.51.59,user profile loaded,normal
20:00:02,12-04-2026,179.7.109.16,query executed successfully,normal
20:00:03,12-04-2026,21.56.183.3,password verified successfully,normal
20:00:04,12-04-2026,95.209.167.87,token refreshed successfully,normal
20:00:05,12-04-2026,170.230.24.78,user logged out,normal
20:00:06,12-04-2026,127.249.128.53,cache hit for request,normal
20:00:07,12-04-2026,203.0.113.42,ddos request flood 5000 requests per second,ddos
20:00:08,12-04-2026,97.231.133.160,request processed successfully,normal
20:00:09,12-04-2026,131.202.162.179,request processed successfully,normal
20:00:10,12-04-2026,249.109.230.120,user profile loaded,normal
20:00:11,12-04-2026,33.160.89.236,api call completed,normal
20:00:12,12-04-2026,89.204.124.162,session closed normally,normal
20:00:13,12-04-2026,239.26.69.30,cache hit for request,normal
20:00:14,12-04-2026,120.215.10.121,file read successfully,normal
20:00:15,12-04-2026,65.159.212.65,request processed successfully,normal
20:00:16,12-04-2026,127.249.128.53,data fetched from database,normal
20:00:17,12-04-2026,198.51.100.1,cpu usage spike 98 percent,cpu_spike
20:00:18,12-04-2026,89.184.176.184,normal authentication success,normal
20:00:19,12-04-2026,160.23.112.78,request processed successfully,normal
20:00:20,12-04-2026,120.200.118.120,login successful,normal
20:00:21,12-04-2026,72.128.229.156,request processed successfully,normal
20:00:22,12-04-2026,33.160.89.236,connection established successfully,normal
20:00:23,12-04-2026,108.84.58.22,api call completed,normal
20:00:24,12-04-2026,160.23.112.78,normal authentication success,normal
20:00:25,12-04-2026,114.215.166.160,token refreshed successfully,normal
20:00:26,12-04-2026,114.215.166.160,connection established successfully,normal
20:00:27,12-04-2026,198.51.100.1,data exfiltration large file transfer 2gb,data_exfiltration
20:00:28,12-04-2026,97.231.133.160,normal authentication success,normal
20:00:29,12-04-2026,30.78.61.199,connection established successfully,normal
20:00:31,12-04-2026,21.56.183.3,failed login attempt then success,normal
20:00:32,12-04-2026,60.211.213.144,failed login attempt then success,normal
20:00:33,12-04-2026,194.143.19.89,session reopened after timeout,normal
20:00:34,12-04-2026,180.30.184.224,normal authentication success,normal
20:00:35,12-04-2026,227.89.106.100,connection established successfully,normal
20:00:36,12-04-2026,136.212.36.238,session started,normal
20:00:37,12-04-2026,249.109.230.120,file read successfully,normal
20:00:38,12-04-2026,203.0.113.42,infinite retry loop detected,infinite_retry
20:00:39,12-04-2026,41.135.83.82,normal authentication success,normal
20:00:40,12-04-2026,249.109.230.120,user logged out,normal
20:00:41,12-04-2026,67.171.65.231,user logged out,normal
20:00:42,12-04-2026,60.211.213.144,session started,normal
20:00:43,12-04-2026,108.84.58.22,session closed normally,normal
20:00:44,12-04-2026,69.228.217.25,normal authentication success,normal
20:00:45,12-04-2026,227.89.106.100,failed login attempt then success,normal
20:00:46,12-04-2026,249.109.230.120,failed login attempt then success,normal
20:00:47,12-04-2026,194.143.19.89,session started,normal
20:00:48,12-04-2026,203.0.113.42,port scanning detected multiple ports,port_scan
20:00:49,12-04-2026,160.23.112.78,file read successfully,normal
20:00:50,12-04-2026,194.143.19.89,cache hit for request,normal
20:00:51,12-04-2026,112.90.201.147,cache hit for request,normal
20:00:52,12-04-2026,83.249.18.136,failed login attempt then success,normal
20:00:53,12-04-2026,97.231.133.160,file read successfully,normal
20:00:54,12-04-2026,141.129.55.140,normal authentication success,normal
20:00:55,12-04-2026,236.203.182.178,token refreshed successfully,normal
20:00:56,12-04-2026,83.249.18.136,request processed successfully,normal
20:00:57,12-04-2026,181.152.105.215,cache hit for request,normal
20:00:58,12-04-2026,103.21.244.0,database connection failed repeatedly,db_failure
20:00:59,12-04-2026,172.145.205.200,user profile loaded,normal
20:01:00,12-04-2026,170.230.24.78,session started,normal
20:01:01,12-04-2026,21.56.183.3,password verified successfully,normal
20:01:02,12-04-2026,114.215.166.160,token refreshed successfully,normal
20:01:03,12-04-2026,180.30.184.224,api call completed,normal
20:01:04,12-04-2026,136.212.36.238,query executed successfully,normal
20:01:05,12-04-2026,172.145.205.200,request processed successfully,normal
20:01:06,12-04-2026,120.215.10.121,request processed successfully,normal
20:01:07,12-04-2026,95.79.198.83,normal authentication success,normal
20:01:08,12-04-2026,103.21.244.0,database connection failed repeatedly,db_failure
20:01:09,12-04-2026,69.228.217.25,normal authentication success,normal
20:01:10,12-04-2026,239.26.69.30,data fetched from database,normal
20:01:11,12-04-2026,56.6.49.181,login successful,normal
20:01:12,12-04-2026,249.109.230.120,session reopened after timeout,normal
20:01:13,12-04-2026,41.135.83.82,login from new ip verified,normal
20:01:14,12-04-2026,114.215.166.160,brief database connection retry success,normal
20:01:15,12-04-2026,249.67.134.62,user logged out,normal
20:01:16,12-04-2026,95.209.167.87,data fetched from database,normal
20:01:17,12-04-2026,33.160.89.236,session reopened after timeout,normal
20:01:18,12-04-2026,198.51.100.1,database connection failed repeatedly,db_failure
20:01:19,12-04-2026,170.230.24.78,query executed successfully,normal
20:01:20,12-04-2026,89.204.124.162,query executed successfully,normal
20:01:21,12-04-2026,180.30.184.224,password verified successfully,normal
20:01:22,12-04-2026,181.152.105.215,api call completed,normal
20:01:23,12-04-2026,65.159.212.65,file read successfully,normal
20:01:24,12-04-2026,236.203.182.178,api call completed,normal
20:01:25,12-04-2026,114.215.166.160,password verified successfully,normal
20:01:26,12-04-2026,194.143.19.89,login successful,normal
20:01:27,12-04-2026,89.184.176.184,connection established successfully,normal
20:01:28,12-04-2026,198.51.100.1,cpu usage spike 98 percent,cpu_spike
20:01:29,12-04-2026,227.89.106.100,request processed successfully,normal
20:01:30,12-04-2026,30.82.144.131,login successful,normal
20:01:31,12-04-2026,127.249.128.53,password verified successfully,normal
20:01:32,12-04-2026,236.203.182.178,failed login attempt then success,normal
20:01:33,12-04-2026,89.184.176.184,normal authentication success,normal
20:01:34,12-04-2026,56.6.49.181,request processed successfully,normal
20:01:35,12-04-2026,72.128.229.156,user profile loaded,normal
20:01:36,12-04-2026,131.202.162.179,user profile loaded,normal
20:01:37,12-04-2026,249.109.230.120,login successful,normal
20:01:38,12-04-2026,45.33.32.156,ddos request flood 5000 requests per second,ddos
20:01:39,12-04-2026,131.202.162.179,session started,normal
20:01:40,12-04-2026,93.84.113.52,data fetched from database,normal
20:01:41,12-04-2026,89.204.124.162,brief database connection retry success,normal
20:01:42,12-04-2026,33.160.89.236,login from new ip verified,normal
20:01:43,12-04-2026,120.200.118.120,connection established successfully,normal
20:01:44,12-04-2026,179.7.109.16,failed login attempt then success,normal
20:01:45,12-04-2026,93.84.113.52,user profile loaded,normal
20:01:46,12-04-2026,30.82.144.131,normal authentication success,normal
20:01:47,12-04-2026,89.184.176.184,user profile loaded,normal
20:01:48,12-04-2026,203.0.113.42,failed login attempt,brute_force
20:01:49,12-04-2026,179.7.109.16,brief database connection retry success,normal
20:01:50,12-04-2026,33.160.89.236,session started,normal
20:01:51,12-04-2026,69.228.217.25,file read successfully,normal
20:01:52,12-04-2026,236.203.182.178,login from new ip verified,normal
20:01:53,12-04-2026,33.160.89.236,token refreshed successfully,normal
20:01:54,12-04-2026,227.89.106.100,session closed normally,normal
20:01:55,12-04-2026,249.67.134.62,query executed successfully,normal
20:01:56,12-04-2026,108.84.58.22,cache hit for request,normal
20:01:57,12-04-2026,30.78.61.199,request processed successfully,normal
20:01:58,12-04-2026,103.21.244.0,failed login attempt,brute_force
20:01:59,12-04-2026,207.116.168.17,login successful,normal
20:02:00,12-04-2026,95.79.198.83,brief database connection retry success,normal
20:02:01,12-04-2026,89.184.176.184,user profile loaded,normal
20:02:02,12-04-2026,73.98.124.233,data fetched from database,normal
20:02:03,12-04-2026,108.84.58.22,normal authentication success,normal
20:02:04,12-04-2026,60.211.213.144,session closed normally,normal
20:02:05,12-04-2026,56.6.49.181,request processed successfully,normal
20:02:06,12-04-2026,127.249.128.53,file read successfully,normal
20:02:07,12-04-2026,127.97.168.240,session started,normal
20:02:08,12-04-2026,203.0.113.42,cpu usage spike 98 percent,cpu_spike
20:02:09,12-04-2026,93.84.113.52,normal authentication success,normal
20:02:10,12-04-2026,170.230.24.78,session closed normally,normal
20:02:11,12-04-2026,89.204.124.162,login successful,normal
20:02:12,12-04-2026,108.84.58.22,normal authentication success,normal
20:02:13,12-04-2026,65.159.212.65,login successful,normal
20:02:14,12-04-2026,114.215.166.160,query executed successfully,normal
20:02:15,12-04-2026,89.184.176.184,api call completed,normal
20:02:16,12-04-2026,30.78.61.199,login from new ip verified,normal
20:02:17,12-04-2026,83.249.18.136,normal authentication success,normal
20:02:18,12-04-2026,192.168.66.66,privilege escalation attempt root access,privilege_escalation
20:02:19,12-04-2026,236.203.182.178,query executed successfully,normal
20:02:20,12-04-2026,239.26.69.30,user profile loaded,normal
20:02:21,12-04-2026,89.184.176.184,login successful,normal
20:02:22,12-04-2026,73.98.124.233,connection established successfully,normal
20:02:23,12-04-2026,21.56.183.3,token refreshed successfully,normal
20:02:24,12-04-2026,30.82.144.131,normal authentication success,normal
20:02:25,12-04-2026,97.231.133.160,file read successfully,normal
20:02:26,12-04-2026,89.204.124.162,brief database connection retry success,normal
20:02:27,12-04-2026,236.203.182.178,file read successfully,normal
20:02:28,12-04-2026,192.168.66.66,privilege escalation attempt root access,privilege_escalation
20:02:29,12-04-2026,114.215.166.160,password verified successfully,normal
20:02:30,12-04-2026,41.161.37.196,api call completed,normal
20:02:31,12-04-2026,207.116.168.17,cache hit for request,normal
20:02:32,12-04-2026,160.23.112.78,session started,normal
20:02:33,12-04-2026,249.109.230.120,password verified successfully,normal
20:02:34,12-04-2026,194.143.19.89,session closed normally,normal
20:02:35,12-04-2026,131.202.162.179,token refreshed successfully,normal
20:02:36,12-04-2026,194.143.19.89,password verified successfully,normal
20:02:37,12-04-2026,227.89.106.100,request processed successfully,normal
20:02:38,12-04-2026,203.0.113.42,sql injection attempt detected,sql_injection
20:02:39,12-04-2026,30.78.61.199,session started,normal
20:02:40,12-04-2026,236.203.182.178,failed login attempt then success,normal
20:02:41,12-04-2026,131.202.162.179,cache hit for request,normal
20:02:42,12-04-2026,33.160.89.236,login successful,normal
20:02:43,12-04-2026,41.161.37.196,connection established successfully,normal
20:02:44,12-04-2026,127.97.168.240,session started,normal
